word,phono,occured,ratio
录攞,luk6gan2,2,2.40748E-06
北京,bak1ging1,59,7.10206E-05
复印,fuk6yan3,13,1.56486E-05
裸装,lo2jong1,1,1.20374E-06
透明装,tau3ming4jong1,1,1.20374E-06
晚装,maan5jong1,6,7.22243E-06
新娘装,sin1leung4jong1,1,1.20374E-06
时尚装,si4seung6jong1,1,1.20374E-06
婚宴装,fan1yin3jong1,1,1.20374E-06
晚宴装,maan5yin3jong1,1,1.20374E-06
辛唔辛苦,san1m4san1fu2,12,1.44449E-05
穿,chyun1,60,7.22243E-05
对鞋,deui3haai4,10,1.20374E-05
衬,chan3,3,3.61122E-06
买鞋,maai5haai4,4,4.81496E-06
毕,bat1,5,6.01869E-06
受唔住,sau6m4jyu6,2,2.40748E-06
忙到,mong4dou3,10,1.20374E-05
颠,din1,13,1.56486E-05
请问,cheng2man6,2,2.40748E-06
过完年,go3yun4lin4,7,8.42617E-06
爸,ba1,27,3.25009E-05
迷惘,mai4mong5,1,1.20374E-06
待业,doi6yip6,1,1.20374E-06
四哥,sei3go1,4,4.81496E-06
难免,laan4min5,1,1.20374E-06
到时候,dou3si4hau6,100,0.000120374
鱼蛋,yu4daan2,2,2.40748E-06
救命,gau3meng6,3,3.61122E-06
质量,jat1leung6,30,3.61122E-05
肚饿,tou5o6,19,2.2871E-05
前门,chin4mun2,1,1.20374E-06
天桥,tin1kiu4,11,1.32411E-05
倒卖,dou3maai6,1,1.20374E-06
白籽,baak6ji2,1,1.20374E-06
笔记簿,bat1gei3bou2,3,3.61122E-06
习,jaap6,2,2.40748E-06
配,pui3,11,1.32411E-05
锁匙,so2si4,28,3.37047E-05
超市,chiu1si5,28,3.37047E-05
木彩,muk6choi2,2,2.40748E-06
彩笔,choi2bat1,1,1.20374E-06
买到,maai5dou3,34,4.09271E-05
睇一下,tai2yat1ha5,4,4.81496E-06
男人衫,laam4yan2saam1,1,1.20374E-06
穿埋,chyun1maai4,1,1.20374E-06
黑色裤,haak1sik1fu3,1,1.20374E-06
板鞋,baan2haai4,7,8.42617E-06
黑色,haak1sik1,12,1.44449E-05
格仔衫,gaak3jai2saam1,2,2.40748E-06
里边,leui5bin1,59,7.10206E-05
格仔,gaak3jai2,6,7.22243E-06
外套,oi6tou3,12,1.44449E-05
短袖,dyun2jau6,9,1.08336E-05
绿色,luk6sik1,18,2.16673E-05
发颠,faat3din1,3,3.61122E-06
咖喱鸡,ga3lei1gai1,1,1.20374E-06
路程,lou6ching4,7,8.42617E-06
四十五,sei3a6m5,9,1.08336E-05
百乐会,baak3lok6wui4,1,1.20374E-06
三号线,saam1hou6sin3,3,3.61122E-06
趟,tong3,12,1.44449E-05
坐下,cho5ha5,38,4.57421E-05
出发,cheut1faat3,25,3.00935E-05
旅游下,leui5yau4ha2,8,9.62991E-06
山清水秀,saan1ching1seui2sau3,3,3.61122E-06
空闲,hung3haan4,2,2.40748E-06
掹埋,maang1maai4,1,1.20374E-06
喽埋,lau3maai4,5,6.01869E-06
电联,din6lyun4,3,3.61122E-06
加州红,ga1jau1hung4,2,2.40748E-06
到位,dou3wai6,3,3.61122E-06
提议,tai4yi5,7,8.42617E-06
唐会,tong4wui5,8,9.62991E-06
正唔正,jing3m4jing3,1,1.20374E-06
尝试下,seung4si3ha2,4,4.81496E-06
商场,seung1cheung4,39,4.69458E-05
关照下,gwaan1jiu3ha2,5,6.01869E-06
旅游团,leui5yau4tyun4,6,7.22243E-06
办,baan6,185,0.000222692
包埋,baau1maai4,26,3.12972E-05
叫埋,giu3maai4,25,3.00935E-05
迪士尼乐园,dik6si6nei4lok6yun4,2,2.40748E-06
入场费,yap6cheung4fai3,3,3.61122E-06
万佳,maan6gaai1,3,3.61122E-06
阿英,a3ying1,11,1.32411E-05
华,wa4,16,1.92598E-05
靓女,leng3neui2,62,7.46318E-05
好唔好玩,hou2m4hou2waan2,23,2.7686E-05
羡慕,sin6mou6,8,9.62991E-06
打麻雀,da2ma4jeuk3,70,8.42617E-05
唱,cheung3,92,0.000110744
约埋,yeuk3maai4,33,3.97234E-05
成班,sing4baan1,35,4.21309E-05
丽,lai6,7,8.42617E-06
约到,yeuk3dou3,12,1.44449E-05
忙唔忙,mong4m4mong4,31,3.73159E-05
好唔好做,hou2m4hou2jo6,4,4.81496E-06
唏,hei1,26,3.12972E-05
揾食,wan2sik6,30,3.61122E-05
艰难,gaan1naan4,12,1.44449E-05
关照,gwaan1jiu3,22,2.64823E-05
几钱,gei2chin2,9,1.08336E-05
抵唔抵,dai2m4dai2,7,8.42617E-06
订位,deng6wai2,2,2.40748E-06
㗎,ga4,1,1.20374E-06
预订,yu6deng6,1,1.20374E-06
一于,yat1yu1,11,1.32411E-05
飞起,fei1hei2,3,3.61122E-06
音响,yam1heung2,6,7.22243E-06
上下九,seung6ha6gau2,21,2.52785E-05
逛下街,kwaang3ha5gaai1,1,1.20374E-06
折头,jit3tau4,10,1.20374E-05
老友,lou5yau5,14,1.68523E-05
笋,seun2,3,3.61122E-06
省内,saang2noi6,5,6.01869E-06
省内游,saang2noi6yau4,1,1.20374E-06
精选,jing1syun2,1,1.20374E-06
办左证,baan6jo2jing3,7,8.42617E-06
珠海,jyu1hoi2,41,4.93533E-05
净,jing6,52,6.25944E-05
入场券,yap6cheung4gyun3,2,2.40748E-06
入场,yap6cheung4,10,1.20374E-05
嚿,gau6,104,0.000125189
䀫到,gaap3dou3,1,1.20374E-06
筍野,seun2ye5,1,1.20374E-06
虾饺皇,ha1gaau2wong4,1,1.20374E-06
虾饺,ha1gaau2,4,4.81496E-06
过敏,go3man5,16,1.92598E-05
小悦悦,siu2yut6yut6,5,6.01869E-06
路人,lou6yan4,7,8.42617E-06
救,gau3,18,2.16673E-05
撞倒,jong6dou2,1,1.20374E-06
记者,gei3je2,3,3.61122E-06
报道,bou3dou6,3,3.61122E-06
热心,yit6sam1,2,2.40748E-06
捐款,gyun1fun2,1,1.20374E-06
抢救,cheung2gau3,4,4.81496E-06
车声,che1seng1,6,7.22243E-06
白云路,baak6wan4lou6,20,2.40748E-05
不用,bat1yung6,2,2.40748E-06
训晏觉,fan3aan3gaau3,4,4.81496E-06
车水马龙,geui1seui2ma5lung4,1,1.20374E-06
高踭鞋,gou1jaang1haai4,2,2.40748E-06
夹亲,gaap3chan1,1,1.20374E-06
脚趾,geuk3ji2,1,1.20374E-06
专门,jyun1mun4,22,2.64823E-05
长袖,cheung4jau6,17,2.04636E-05
冻只只,dung3jik1jik1,1,1.20374E-06
吃饭,hek3faan6,36,4.33346E-05
虫草,chung4chou2,6,7.22243E-06
保,bou2,29,3.49084E-05
虚不受补,heui1bat1sau6bou2,3,3.61122E-06
小小地,siu2siu2dei6,1,1.20374E-06
条理下,tiu4lei5ha5,1,1.20374E-06
增强下,jang1keung4ha5,1,1.20374E-06
免疫力,min5yik6lik6,6,7.22243E-06
老火汤,lou5fo2tong1,4,4.81496E-06
鸡皮,gai1pei4,2,2.40748E-06
巢,chaau4,1,1.20374E-06
皮,pei4,32,3.85196E-05
黑口黑面,haak1hau2haak1min6,1,1.20374E-06
游离浪荡,yau4lei4long6dong6,1,1.20374E-06
空手,hung1sau2,1,1.20374E-06
臂,bei3,1,1.20374E-06
绕,yiu2,5,6.01869E-06
臭,chau3,14,1.68523E-05
大事,daai6si6,5,6.01869E-06
指示,ji2si6,4,4.81496E-06
六十三,luk6a6saam1,5,6.01869E-06
曾经,chang4ging1,8,9.62991E-06
田鸡,tin4gai1,3,3.61122E-06
西,sai1,12,1.44449E-05
西兰花,sai1laan4fa1,3,3.61122E-06
炒,chaau2,107,0.0001288
牛肉,au4yuk6,20,2.40748E-05
养颜,yeung5aan4,5,6.01869E-06
中央一台,jung1yeung1yat1toi4,1,1.20374E-06
依排,yi1paai4,9,1.08336E-05
关心,gwaan1sam1,15,1.80561E-05
生命,sang1ming6,6,7.22243E-06
置于,ji3yu1,1,1.20374E-06
危,ai4,1,1.20374E-06
殆,doi6,1,1.20374E-06
状态,jong6taai3,12,1.44449E-05
日报,yat6bou3,3,3.61122E-06
架,ga3,77,9.26879E-05
救人,gau3yan4,1,1.20374E-06
广州市,gong2jau1si5,14,1.68523E-05
小小,siu2siu2,34,4.09271E-05
缩影,suk1ying2,1,1.20374E-06
广州日报,gong2jau1yat6bou3,2,2.40748E-06
文明人,man4ming4yan4,1,1.20374E-06
广州人,gong2jau1yan4,10,1.20374E-05
照做,jiu3jou6,2,2.40748E-06
关键,gwaan1gin6,23,2.7686E-05
今天,gam1tin1,2,2.40748E-06
忙于,mong4yu1,1,1.20374E-06
小心,siu2sam1,12,1.44449E-05
小,siu2,78,9.38916E-05
安全,on1chyun4,26,3.12972E-05
切磋,chit3cho1,3,3.61122E-06
淡淡,daam6daam6,1,1.20374E-06
妆,jong1,5,6.01869E-06
浓,lung4,5,6.01869E-06
唇膏,seun4gou1,1,1.20374E-06
搽唇膏,cha4seun4gou1,1,1.20374E-06
红色,hung4sik1,25,3.00935E-05
口唇,hau2seun4,2,2.40748E-06
淡妆,daam6jong1,1,1.20374E-06
素地,sou3dei6,1,1.20374E-06
色,sik1,30,3.61122E-05
大红大紫,daai6hung4daai6ji2,2,2.40748E-06
多数,do1sou3,41,4.93533E-05
啡色,fe1sik1,1,1.20374E-06
公分,gung1fan1,7,8.42617E-06
物,mat6,17,2.04636E-05
打劫,da2gip3,5,6.01869E-06
保重,bou2jung6,6,7.22243E-06
靚湯,leng3tong1,1,1.20374E-06
虫草花,chung4chou2fa1,3,3.61122E-06
花胶,fa1gaau1,2,2.40748E-06
兼,gim1,5,6.01869E-06
美容,mei5yung4,5,6.01869E-06
补肾,bou2san5,2,2.40748E-06
秋,chau1,3,3.61122E-06
秋风,chau1fung1,1,1.20374E-06
立秋,laap6chau1,1,1.20374E-06
过后,go3hau6,11,1.32411E-05
补补,bou2bou2,3,3.61122E-06
食唔到,sik6m4dou3,9,1.08336E-05
倾掂,king1dim6,2,2.40748E-06
起身,hei2san1,108,0.000130004
柒,chat1,4,4.81496E-06
倾开计,king1hoi1gai3,2,2.40748E-06
容,yung4,12,1.44449E-05
久唔久,gau2m4gau2,8,9.62991E-06
输,syu1,87,0.000104725
打唔打,da2m4da1,5,6.01869E-06
算鬼数,syun3gwai2sok3,2,2.40748E-06
六合彩,luk6hap6choi2,4,4.81496E-06
恭喜,gung1hei2,12,1.44449E-05
发财,faat3choi4,5,6.01869E-06
认真,ying6jan1,19,2.2871E-05
老嚟,lou5lei4,1,1.20374E-06
麓鸣,luk1ming4,1,1.20374E-06
啵,bo1,34,4.09271E-05
中班,jung1baan1,7,8.42617E-06
提,tai4,39,4.69458E-05
果轮,go2leun4,9,1.08336E-05
流,lau4,47,5.65757E-05
鼻涕,bei6tai3,2,2.40748E-06
赤赤地,chek3chek3dei6,1,1.20374E-06
合适,hap6sik1,4,4.81496E-06
几号,gei2hou6,9,1.08336E-05
倾过计,king1go3gai3,5,6.01869E-06
虾头,ha1tau4,3,3.61122E-06
瑜,yu4,1,1.20374E-06
倾闲计,king1haan4gai3,12,1.44449E-05
去攞街,heui3gan2gaai1,1,1.20374E-06
夏天,ha6tin1,12,1.44449E-05
冻冰冰,dung3bing1bing1,2,2.40748E-06
游水,yau4seui2,22,2.64823E-05
游唔到,yau4m4dou2,1,1.20374E-06
沙头湾,sa1tau4waan1,1,1.20374E-06
搂,lau3,15,1.80561E-05
心郁郁,sam1yuk1yuk1,1,1.20374E-06
冬游,dung1yau4,1,1.20374E-06
顶得顺,ding2dak1seun6,2,2.40748E-06
弟弟震,dai6dai5jan3,1,1.20374E-06
手脚,sau2geuk3,9,1.08336E-05
硬,aang6,27,3.25009E-05
抽筋,chau1gan1,2,2.40748E-06
饮酒,yam2jau2,42,5.0557E-05
兄弟,hing1dai6,29,3.49084E-05
炉,lou4,6,7.22243E-06
虚火,heui1fo2,1,1.20374E-06
燥咳,chou3kat1,1,1.20374E-06
挨下,aai1ha2,3,3.61122E-06
燥热,chou3yit6,5,6.01869E-06
出奇,cheut1kei4,13,1.56486E-05
区,keui1,18,2.16673E-05
命,ming6,20,2.40748E-05
擏,king4,1,1.20374E-06
早茶,jou2cha4,13,1.56486E-05
训下觉,fan3ha5gaau3,6,7.22243E-06
大官,daai6gun1,1,1.20374E-06
嘈喧巴闭,chou4hyun1ba1bai3,4,4.81496E-06
友仔,yau5jai2,19,2.2871E-05
酒,jau2,53,6.37982E-05
饱,baau2,24,2.88897E-05
煮野,jyu2ye5,3,3.61122E-06
盏,jaan2,4,4.81496E-06
勉强,min5keung5,9,1.08336E-05
应酬式,ying3chau4sik1,1,1.20374E-06
骤忌,jaau6gei6,3,3.61122E-06
眼摺摺,aan5jip3jip3,1,1.20374E-06
同感,tung4gam2,1,1.20374E-06
波,bo1,69,8.3058E-05
唔知唔觉,m4ji1m4gok3,2,2.40748E-06
西班牙,sai1baan1nga4,2,2.40748E-06
英超,ying1chiu1,6,7.22243E-06
重播,chung4bo3,2,2.40748E-06
睇埋,tai2maai4,5,6.01869E-06
利物浦,lei6mat6pou2,4,4.81496E-06
嘟,dou1,35,4.21309E-05
直,jik6,10,1.20374E-05
直播,jik6bo3,7,8.42617E-06
趌起身,gat6hei2san1,1,1.20374E-06
掘,gwat6,2,2.40748E-06
训唔着,fan3m4jeuk6,7,8.42617E-06
足球,juk1kau4,25,3.00935E-05
即管,jik1gun2,1,1.20374E-06
夜训,ye6fan3,5,6.01869E-06
麻,ma4,11,1.32411E-05
麻雀,ma4jeuk3,41,4.93533E-05
粘,jim1,12,1.44449E-05
身,san1,38,4.57421E-05
不如,bat1yu4,128,0.000154079
冬泳,dung1wing6,2,2.40748E-06
怕唔怕,pa3m4pa3,3,3.61122E-06
啖,daam6,24,2.88897E-05
禁,gam1,20,2.40748E-05
茶水,cha4seui2,2,2.40748E-06
茶,cha4,63,7.58355E-05
桌球,cheuk3kau4,6,7.22243E-06
播,bo3,25,3.00935E-05
卓球,cheuk3kau4,1,1.20374E-06
车头,che1tau4,3,3.61122E-06
返头,faan1tau4,2,2.40748E-06
芬,fan1,11,1.32411E-05
石湾,sek6waan1,8,9.62991E-06
二十号,yi6a6hou2,8,9.62991E-06
大佬,daai6lou2,130,0.000156486
唔好意思,m4hou2yi3si1,44,5.29645E-05
几多号,gei2do1hou2,4,4.81496E-06
家姐,ga1je1,123,0.00014806
带唔带,daai3m4daai3,9,1.08336E-05
阿文文珠,a3man4man2jyu1,1,1.20374E-06
同唔同埋,tung4m4tung4maai4,1,1.20374E-06
文文珠,man4man2jyu1,5,6.01869E-06
过到嚟,go3dou3lai4,12,1.44449E-05
带埋,daai3maai4,55,6.62056E-05
豆腐,dau6fu6,4,4.81496E-06
花生,fa1saang1,6,7.22243E-06
番薯,faan1syu4,14,1.68523E-05
芋头,wu4tau2,14,1.68523E-05
炆,man1,12,1.44449E-05
掹,mang1,20,2.40748E-05
粥,juk1,43,5.17608E-05
剩返,jing6faan1,10,1.20374E-05
看,hon1,30,3.61122E-05
看埋,hon3maai4,1,1.20374E-06
抖下,dau2ha2,3,3.61122E-06
上线,seung5sin3,6,7.22243E-06
心情,sam1ching4,25,3.00935E-05
关心下,gwaan1sam1ha2,1,1.20374E-06
凑下,chau3ha2,3,3.61122E-06
望下,mong6ha5,12,1.44449E-05
嗌交,aai3gaau1,6,7.22243E-06
粉肠,fan2cheung2,2,2.40748E-06
嗌完交,aai3yun4gaau1,2,2.40748E-06
嗌过交,aai3go3gaau1,1,1.20374E-06
休到息,yau1dou3sik1,1,1.20374E-06
攞埋,lo2maai4,15,1.80561E-05
僆仔,leng1jai2,26,3.12972E-05
欧阳,au1yeung4,2,2.40748E-06
实体店,sat6tai2dim3,1,1.20374E-06
反而,faan2yi4,37,4.45383E-05
吉之岛,gat1ji1dou2,9,1.08336E-05
鳄鱼恤,ok6yu4seut1,1,1.20374E-06
款式,fun2sik1,9,1.08336E-05
款,fun2,42,5.0557E-05
租车,jou1che1,6,7.22243E-06
村,chyun1,31,3.73159E-05
话时话,wa6si4wa6,7,8.42617E-06
争啲,jang1di1,3,3.61122E-06
偷野,tau1ye5,2,2.40748E-06
马路,ma5lou6,33,3.97234E-05
阵间,jan6gaan1,115,0.00013843
缺,kyut3,14,1.68523E-05
玩下,waan2ha5,151,0.000181765
采,choi2,13,1.56486E-05
细妹,sai3mui6,22,2.64823E-05
棉布,min4bou3,1,1.20374E-06
风衣,fung1yi1,1,1.20374E-06
搜下,sau1ha2,2,2.40748E-06
白云山,baak6wan4saan1,66,7.94468E-05
乜乜,mat1mat1,1,1.20374E-06
天河,tin1ho4,50,6.01869E-05
酸菜鱼,syun1choi3yu2,8,9.62991E-06
大众点评网,daai6jung3dim2ping4mong5,1,1.20374E-06
大众,daai6jung3,9,1.08336E-05
点评,din2ping4,1,1.20374E-06
毫,hou4,43,5.17608E-05
盘,pun4,33,3.97234E-05
分钱,fan1chin2,2,2.40748E-06
意头,yi3tau4,6,7.22243E-06
卤水,lou5seui2,3,3.61122E-06
绝,jyut6,2,2.40748E-06
绝味,jyut6mei6,2,2.40748E-06
适宜,sik1yi4,8,9.62991E-06
食得多,sik6dak1do1,2,2.40748E-06
淡,daam6,17,2.04636E-05
外省,oi6saang2,14,1.68523E-05
外地,oi6dei6,6,7.22243E-06
辣,laat6,24,2.88897E-05
抵消,dai2siu1,1,1.20374E-06
热气,yit6hei3,13,1.56486E-05
凉茶,leung4cha4,12,1.44449E-05
冲撞,chung1jong6,1,1.20374E-06
装修,jong1sau1,62,7.46318E-05
墙面漆,cheung4min2chat1,2,2.40748E-06
多乐士,do1lok6si6,1,1.20374E-06
德哥,dak1go1,3,3.61122E-06
甲醛味,gaap3chyun4mei6,4,4.81496E-06
除,cheui4,16,1.92598E-05
除味剂,cheui4mei2jai1,2,2.40748E-06
通风,tung1fung1,5,6.01869E-06
吹下,cheui1ha2,4,4.81496E-06
室内,sat1loi6,23,2.7686E-05
茶叶,cha4yip6,14,1.68523E-05
吸味,kap1mei6,1,1.20374E-06
灰,fui1,4,4.81496E-06
甩,lat1,21,2.52785E-05
品牌,ban2paai4,15,1.80561E-05
预算,yu6syun3,10,1.20374E-05
妖,yiu1,123,0.00014806
俄国,o4go3,2,2.40748E-06
熟人,suk6yan4,6,7.22243E-06
年假,lin2ga3,16,1.92598E-05
碟头,dip6tau4,1,1.20374E-06
好处,hou2chyu3,8,9.62991E-06
撩拢,liu4lang3,1,1.20374E-06
齐头数,chai4tau4sou3,1,1.20374E-06
味道,mei6dou6,10,1.20374E-05
饮食,yam2sik6,5,6.01869E-06
国家,gok3ga1,30,3.61122E-05
好饮,hou2yam2,18,2.16673E-05
调一调,tiu4yat1tiu4,1,1.20374E-06
调和,tiu4wo4,1,1.20374E-06
中和,jung1wo4,1,1.20374E-06
酸辣,syun1laat6,3,3.61122E-06
涼茶,leung4cha4,3,3.61122E-06
水土,seui2tou2,2,2.40748E-06
北方人,bak1fong1yan4,1,1.20374E-06
北方,bak1fong1,5,6.01869E-06
寒涼,hon4leung4,1,1.20374E-06
程度,ching4dou6,8,9.62991E-06
出唔出,cheut1m4cheut1,9,1.08336E-05
山寨,saan1jaai6,13,1.56486E-05
长流流,cheung4lau4lau4,1,1.20374E-06
一次性,yat1chi3sing3,13,1.56486E-05
清新,ching1san1,7,8.42617E-06
合一,hap6yat1,4,4.81496E-06
包含,baau1ham4,1,1.20374E-06
抛光,paau1gwong1,2,2.40748E-06
盛,sing6,36,4.33346E-05
以上,yi5seung6,33,3.97234E-05
堪,ham1,9,1.08336E-05
重复,chung4fuk6,8,9.62991E-06
馀味,yu4mei6,2,2.40748E-06
散发,saan3faat3,1,1.20374E-06
害处,hoi6chyu2,1,1.20374E-06
化学,fa3hok6,6,7.22243E-06
整下,jing2ha2,11,1.32411E-05
偷工减料,tau1gung1gaam2liu6,1,1.20374E-06
过关,go3gwaan1,9,1.08336E-05
施工,si1gung1,5,6.01869E-06
差啲,cha1di1,34,4.09271E-05
包工,baau1gung1,3,3.61122E-06
材料,choi4liu2,14,1.68523E-05
人工,yan4gung1,28,3.37047E-05
澳华,ou3wa4,4,4.81496E-06
安装,on1jong1,9,1.08336E-05
工程,gung1ching4,16,1.92598E-05
工司,gung1si1,2,2.40748E-06
裝修,jong1sau1,1,1.20374E-06
有名,yau5meng2,4,4.81496E-06
办公,baan6gung1,8,9.62991E-06
啄,deuk3,4,4.81496E-06
开价,hoi1ga3,3,3.61122E-06
外行,oi6hong4,2,2.40748E-06
𥄫,gap6,2,2.40748E-06
全,chyun4,49,5.89832E-05
程,ching4,11,1.32411E-05
跟进,gan1jeun3,3,3.61122E-06
监理,gaam1lei5,2,2.40748E-06
剩,jing6,44,5.29645E-05
监督员,gaam1duk1yun4,1,1.20374E-06
𥄫一𥄫,gap6yat1gap6,1,1.20374E-06
一条龙,yat1tiu4lung4,3,3.61122E-06
服务,fuk6mou6,8,9.62991E-06
正规,jing3kwai1,10,1.20374E-05
一労永逸,yat1lou4wing5yat6,1,1.20374E-06
揸正,ja1jing3,1,1.20374E-06
按步就班,on3bou6jau6baan1,1,1.20374E-06
散下心,saan3ha2sam1,4,4.81496E-06
消息,siu1sik1,26,3.12972E-05
八卦,baat3gwa3,12,1.44449E-05
电话费,din6wa2fai3,28,3.37047E-05
跟踪,gan1jung1,2,2.40748E-06
完全,yun4chyun4,48,5.77795E-05
錢,chin4,1,1.20374E-06
讯号,seun3hou6,96,0.000115559
客家话,haak3ga1wa2,4,4.81496E-06
白话,baak6wa2,55,6.62056E-05
概念,koi3lim6,5,6.01869E-06
现金,yin6gam1,19,2.2871E-05
面前,min6chin4,10,1.20374E-05
讯息,seun3sik1,6,7.22243E-06
整整,jing2jing2,9,1.08336E-05
醉,jeui3,14,1.68523E-05
整埋,jing2maai4,17,2.04636E-05
捞到,laau1dou3,4,4.81496E-06
捞,laau1,68,8.18542E-05
装香,jong1heung1,1,1.20374E-06
休唔休,yau1m4yau1,1,1.20374E-06
批发市场,pai1faat3si5cheung4,4,4.81496E-06
批,pai1,45,5.41682E-05
奇异果,kei4yi6go3,1,1.20374E-06
过唔过嚟,go3m4go3lei4,15,1.80561E-05
从來,chung4loi4,1,1.20374E-06
烦恼,faan4nou5,3,3.61122E-06
返唔返,faan1m4faan1,12,1.44449E-05
动物园,dung6mat6yun4,8,9.62991E-06
去唔去到,heui3m4heui3dou3,4,4.81496E-06
番禺,pun1yu4,57,6.86131E-05
广,gong2,15,1.80561E-05
陈,chan4,18,2.16673E-05
陈智,chan4ji3,2,2.40748E-06
奇姐,kei4je2,1,1.20374E-06
攞走,lo2jau2,1,1.20374E-06
梁山,leung4saan1,1,1.20374E-06
喇,la1,116,0.000139634
测试,chaak1si3,60,7.22243E-05
切,chit3,42,5.0557E-05
短号,dyun2hou6,13,1.56486E-05
净觉,jing6gok3,1,1.20374E-06
断断续续,tyun5tyun5juk6juk6,35,4.21309E-05
使用,sai2yung6,16,1.92598E-05
睇嚟,tai2lei4,11,1.32411E-05
话费,wa2fai3,47,5.65757E-05
充,chung1,73,8.78729E-05
短讯,dyun2seun3,3,3.61122E-06
路过,lou6go3,3,3.61122E-06
盖,koi3,9,1.08336E-05
社保章,se5bou2jeung1,1,1.20374E-06
医表,yi1biu1,1,1.20374E-06
社保,se5bou2,60,7.22243E-05
东莞,dung1gun2,71,8.54655E-05
异地,yi6dei6,1,1.20374E-06
盖章,goi3jeung1,4,4.81496E-06
委托,wai2tok3,2,2.40748E-06
中介,jung1gaai3,9,1.08336E-05
社保卡,se5bou2ka1,3,3.61122E-06
橫掂,waang4dim1,27,3.25009E-05
政策,jing3chaak3,5,6.01869E-06
为止,wai4ji2,9,1.08336E-05
早班,jou2baan1,22,2.64823E-05
学下,hok6ha5,26,3.12972E-05
训懒觉,fan3laan5gaau3,1,1.20374E-06
开学,hoi1hok6,11,1.32411E-05
起唔到,hei2m4dou2,2,2.40748E-06
拜山,baai3saan1,2,2.40748E-06
盖完章,goi3yun4jeung1,1,1.20374E-06
人地医院滴人,yan4dei6yi1yun2dik6yan4,1,1.20374E-06
章,jeung1,13,1.56486E-05
盖埋,goi3maai4,1,1.20374E-06
钟诚医院,jung1sing4yi1yun2,1,1.20374E-06
劳动局,lou4dung6guk2,1,1.20374E-06
社保局,se5bou2guk6,3,3.61122E-06
廖布,liu6bou3,2,2.40748E-06
香市动物园,heung1si5dung6mat6yun2,1,1.20374E-06
如,yu4,24,2.88897E-05
五千,m5chin1,38,4.57421E-05
问问,man6man6,7,8.42617E-06
讲唔过,gong2m4gwo3,1,1.20374E-06
买下,maai5ha2,14,1.68523E-05
复习,fuk1jaap6,9,1.08336E-05
温正棋,wan1jing3kei4,1,1.20374E-06
李多寺,lei5do1ji6,1,1.20374E-06
女朋友,leui5pang4yau5,57,6.86131E-05
相,seung2,63,7.58355E-05
抓,ja1,15,1.80561E-05
烟花,yin1fa1,1,1.20374E-06
烟火,yin1fo2,1,1.20374E-06
我们,o5mun4,7,8.42617E-06
将来,jeung1loi4,11,1.32411E-05
生日快乐,saang1yat6faai3lok6,5,6.01869E-06
褛,lau1,9,1.08336E-05
群发,kwan4faat3,2,2.40748E-06
上左车,seung5jo2che1,1,1.20374E-06
冇耐,mou5loi6,1,1.20374E-06
梁慧盈,leung4wai6ying4,1,1.20374E-06
担凳仔,daam1dang3jai2,1,1.20374E-06
朝,jiu1,64,7.70393E-05
咁鬼猛,gam3gwai2maang5,1,1.20374E-06
收钱,sau1chin2,19,2.2871E-05
晒太阳,saai3taai3yeung4,5,6.01869E-06
图书馆,tou4syu1gun2,17,2.04636E-05
大多数,daai6do1sou3,7,8.42617E-06
网银,mong5an4,3,3.61122E-06
围裙,wai4kwan4,1,1.20374E-06
围巾,wai4gan1,2,2.40748E-06
灰色,fui1sik1,1,1.20374E-06
靴,heu1,8,9.62991E-06
短靴,dyun2heu1,1,1.20374E-06
照计,jiu3gai3,7,8.42617E-06
一个人,yat1go3yan4,6,7.22243E-06
黄少康,wong4siu3hong1,2,2.40748E-06
十七号,sap6chat1hou6,7,8.42617E-06
圣诞老人,sing3daan3lou5yan4,3,3.61122E-06
摺,jip3,8,9.62991E-06
研究,yin4kau3,30,3.61122E-05
一声,yat1seng1,6,7.22243E-06
西装,sai1jong1,5,6.01869E-06
好心,hou2sam1,19,2.2871E-05
吴浩明,m4hou6ming4,5,6.01869E-06
大牙,daai6a4,1,1.20374E-06
贴,tip3,22,2.64823E-05
暖包,lyun5baau1,1,1.20374E-06
越嚟越,yut6lei4yut6,15,1.80561E-05
关注,gwaan1jyu3,6,7.22243E-06
冬天,dung1tin1,26,3.12972E-05
丢,diu1,13,1.56486E-05
得返,dak1faan1,10,1.20374E-05
地王,dei6wong4,2,2.40748E-06
温正琪,wan1jing3kei4,1,1.20374E-06
店员,dim3yun4,1,1.20374E-06
睇铺,tai2pou3,5,6.01869E-06
粉红色,fan2hung4sik1,3,3.61122E-06
漆皮,chat1pei4,1,1.20374E-06
提前,tai4chin4,54,6.50019E-05
嬲,lau1,31,3.73159E-05
教仔,gaau3jai2,2,2.40748E-06
嘥气,saai1hei3,15,1.80561E-05
挂住,gwa3jyu6,27,3.25009E-05
奖赏,jeung2seung2,1,1.20374E-06
珍珠奶茶,jan1jyu1naai5cha4,1,1.20374E-06
公交车,gung1gaau1che1,29,3.49084E-05
收唔收,sau1m4sau1,4,4.81496E-06
珍,jan1,14,1.68523E-05
铃,ling4,1,1.20374E-06
闲计,haan4gai2,4,4.81496E-06
经验,ging1yim6,28,3.37047E-05
丰富,fung1fu3,11,1.32411E-05
制,jai3,76,9.14841E-05
过到,go3dou3,24,2.88897E-05
话斋,wa6jaai1,16,1.92598E-05
生生性性,saang1saang1sing3sing3,1,1.20374E-06
溪头村,kai1tau4chyun1,1,1.20374E-06
